迭代精度：0.001
迭代次数：1000
wkt_geom	tail	head	flow	time
MultiLineString ((586080 1899099, 582750 1895769))	699	153	4432.800000000005	0
MultiLineString ((570429 1899099, 567099 1895769))	700	154	5126.120000000006	0
MultiLineString ((586413 1883448, 583083 1880118))	701	155	4469.100000000007	0
MultiLineString ((570762 1882449, 567432 1879119))	702	156	4347.700000000006	0
MultiLineString ((617715 1899765, 614385 1896435))	703	157	5850.4000000000115	0
MultiLineString ((602064 1899765, 598734 1896435))	704	158	6246.5500000000075	0
MultiLineString ((618381 1884780, 615051 1881450))	705	159	4582.5700000000115	0
MultiLineString ((602397 1884114, 599067 1880784))	706	160	5079.87000000001	0
MultiLineString ((610056 1868130, 606726 1864800))	707	161	1761.7999999999993	0
MultiLineString ((457209 2016981, 453879 2013651))	708	162	642.6999999999992	0
MultiLineString ((489177 2016981, 485847 2013651))	709	163	417.9299999999994	0
MultiLineString ((529137 2024640, 525807 2021310))	710	164	2482.860000000003	0
MultiLineString ((513153 2025306, 509823 2021976))	711	165	461.77999999999986	0
MultiLineString ((529470 2008989, 526140 2005659))	712	166	2412.9800000000046	0
MultiLineString ((512820 2008656, 509490 2005326))	713	167	1155.6200000000001	0
MultiLineString ((451881 1985679, 448551 1982349))	714	168	264.03999999999996	0
MultiLineString ((482850 1985679, 479520 1982349))	715	169	559.0899999999993	0
MultiLineString ((522144 1993005, 518814 1989675))	716	170	5259.080000000008	0
MultiLineString ((506493 1992339, 503163 1989009))	717	171	1094.6899999999991	0
MultiLineString ((521811 1978686, 518481 1975356))	718	172	3031.3300000000045	0
MultiLineString ((506493 1978686, 503163 1975356))	719	173	605.1099999999994	0
MultiLineString ((452214 1954044, 448884 1950714))	720	174	331.34000000000003	0
MultiLineString ((482850 1954710, 479520 1951380))	721	175	1238.689999999999	0
MultiLineString ((522810 1962036, 519480 1958706))	722	176	808.6199999999999	0
MultiLineString ((506493 1962369, 503163 1959039))	723	177	420.7299999999996	0
MultiLineString ((522144 1946385, 518814 1943055))	724	178	2566.0300000000066	0
MultiLineString ((506826 1945386, 503496 1942056))	725	179	1755.8699999999983	0
MultiLineString ((451881 1921743, 448551 1918413))	726	180	298.39000000000004	0
MultiLineString ((483183 1922742, 479853 1919412))	727	181	646.9699999999989	0
MultiLineString ((522144 1930068, 518814 1926738))	728	182	2277.010000000006	0
MultiLineString ((506826 1929402, 503496 1926072))	729	183	1200.8199999999988	0
MultiLineString ((522477 1914084, 519147 1910754))	730	184	1465.929999999999	0
MultiLineString ((506160 1913751, 502830 1910421))	731	185	949.579999999999	0
MultiLineString ((451881 1889775, 448551 1886445))	732	186	465.5199999999999	0
MultiLineString ((483516 1890774, 480186 1887444))	733	187	939.1599999999995	0
MultiLineString ((522477 1897767, 519147 1894437))	734	188	3028.510000000005	0
MultiLineString ((507159 1897434, 503829 1894104))	735	189	3603.240000000002	0
MultiLineString ((522477 1881783, 519147 1878453))	736	190	4935.73000000001	0
MultiLineString ((507159 1880784, 503829 1877454))	737	191	3814.1600000000058	0
MultiLineString ((558108 2145519, 554778 2142189))	738	192	1246.0699999999997	0
MultiLineString ((592740 2152179, 589410 2148849))	739	193	153.89999999999998	0
MultiLineString ((576090 2151513, 572760 2148183))	740	194	1290.2299999999998	0
MultiLineString ((593073 2137527, 589743 2134197))	741	195	898.8999999999999	0
MultiLineString ((577422 2137194, 574092 2133864))	742	196	726.6100000000001	0
MultiLineString ((617715 2145186, 614385 2141856))	743	197	736.4399999999996	0
MultiLineString ((646353 2151846, 643023 2148516))	744	198	2458.04	0
MultiLineString ((646020 2137194, 642690 2133864))	745	199	2992.59	0
MultiLineString ((559107 2113884, 555777 2110554))	746	200	2581.7000000000007	0
MultiLineString ((593406 2120877, 590076 2117547))	747	201	1119.27	0
MultiLineString ((576756 2120877, 573426 2117547))	748	202	1663.5299999999993	0
MultiLineString ((593406 2105559, 590076 2102229))	749	203	1544.79	0
MultiLineString ((576756 2105226, 573426 2101896))	750	204	1974.159999999999	0
MultiLineString ((626373 2120211, 623043 2116881))	751	205	2040.2299999999987	0
MultiLineString ((609723 2120877, 606393 2117547))	752	206	708.4	0
MultiLineString ((625707 2105226, 622377 2101896))	753	207	2007.8499999999995	0
MultiLineString ((609057 2105559, 605727 2102229))	754	208	1498.4399999999987	0
MultiLineString ((646353 2121210, 643023 2117880))	755	209	4461.609999999999	0
MultiLineString ((643689 2105559, 640359 2102229))	756	210	6121.120000000003	0
MultiLineString ((558441 2081583, 555111 2078253))	757	211	2102.2800000000016	0
MultiLineString ((593073 2089242, 589743 2085912))	758	212	502.1199999999999	0
MultiLineString ((577089 2089242, 573759 2085912))	759	213	126.52000000000002	0
MultiLineString ((593073 2072259, 589743 2068929))	760	214	1431.5499999999995	0
MultiLineString ((577089 2073258, 573759 2069928))	761	215	206.37999999999994	0
MultiLineString ((625374 2088909, 622044 2085579))	762	216	1295.569999999999	0
MultiLineString ((609390 2088576, 606060 2085246))	763	217	1746.8999999999992	0
MultiLineString ((625707 2073924, 622377 2070594))	764	218	1363.279999999999	0
MultiLineString ((609057 2072925, 605727 2069595))	765	219	4045.680000000002	0
MultiLineString ((641691 2088909, 638361 2085579))	766	220	4393.470000000001	0
MultiLineString ((643689 2072259, 640359 2068929))	767	221	2514.0700000000024	0
MultiLineString ((558441 2049615, 555111 2046285))	768	222	2874.950000000002	0
MultiLineString ((592740 2056941, 589410 2053611))	769	223	857.32	0
MultiLineString ((577089 2057274, 573759 2053944))	770	224	1427.0699999999981	0
MultiLineString ((593406 2041290, 590076 2037960))	771	225	1073.8499999999995	0
MultiLineString ((577089 2040291, 573759 2036961))	772	226	2127.050000000001	0
MultiLineString ((626040 2056941, 622710 2053611))	773	227	1039.2599999999993	0
MultiLineString ((609390 2057274, 606060 2053944))	774	228	2222.680000000002	0
MultiLineString ((625707 2041623, 622377 2038293))	775	229	2353.000000000002	0
MultiLineString ((609390 2041623, 606060 2038293))	776	230	3012.1500000000055	0
MultiLineString ((645687 2056275, 642357 2052945))	777	231	3206.5300000000016	0
MultiLineString ((657675 2041623, 654345 2038293))	778	232	3918.5400000000122	0
MultiLineString ((641691 2040624, 638361 2037294))	779	233	4034.170000000009	0
MultiLineString ((424575 2145186, 421245 2141856))	780	234	946.6499999999997	0
MultiLineString ((456876 2144853, 453546 2141523))	781	235	242.09999999999997	0
MultiLineString ((488511 2144187, 485181 2140857))	782	236	372.75999999999993	0
MultiLineString ((521145 2144520, 517815 2141190))	783	237	818.4700000000001	0
MultiLineString ((542457 2145519, 539127 2142189))	784	238	302.22000000000014	0
MultiLineString ((424575 2113884, 421245 2110554))	785	239	536.33	0
MultiLineString ((456543 2113884, 453213 2110554))	786	240	339.31999999999994	0
MultiLineString ((488511 2113884, 485181 2110554))	787	241	1210.3499999999992	0
MultiLineString ((529137 2120544, 525807 2117214))	788	242	365.56	0
MultiLineString ((513153 2120877, 509823 2117547))	789	243	617.4300000000001	0
MultiLineString ((529137 2105559, 525807 2102229))	790	244	1914.59	0
MultiLineString ((513153 2105226, 509823 2101896))	791	245	907.9600000000002	0
MultiLineString ((542457 2113884, 539127 2110554))	792	246	1198.45	0
MultiLineString ((424908 2082249, 421578 2078919))	793	247	1054.2499999999995	0
MultiLineString ((456543 2081916, 453213 2078586))	794	248	377.99	0
MultiLineString ((488844 2081583, 485514 2078253))	795	249	2428.980000000001	0
MultiLineString ((529137 2089242, 525807 2085912))	796	250	614.4599999999998	0
MultiLineString ((512487 2088576, 509157 2085246))	797	251	284.22	0
MultiLineString ((529470 2073258, 526140 2069928))	798	252	661.4299999999997	0
MultiLineString ((512820 2071926, 509490 2068596))	799	253	1412.14	0
MultiLineString ((542457 2082249, 539127 2078919))	800	254	931.1299999999999	0
MultiLineString ((424575 2050281, 421245 2046951))	801	255	303.35999999999996	0
MultiLineString ((456876 2050281, 453546 2046951))	802	256	488.3500000000002	0
MultiLineString ((488844 2050281, 485514 2046951))	803	257	1509.2999999999995	0
MultiLineString ((528804 2056941, 525474 2053611))	804	258	1721.65	0
MultiLineString ((513153 2056608, 509823 2053278))	805	259	3051.780000000002	0
MultiLineString ((529137 2040291, 525807 2036961))	806	260	1552.799999999999	0
MultiLineString ((512820 2040291, 509490 2036961))	807	261	1279.6499999999994	0
MultiLineString ((542457 2049615, 539127 2046285))	808	262	1412.7099999999996	0
MultiLineString ((554445 1866132, 551115 1862802))	809	263	952.3499999999993	0
MultiLineString ((538461 1866132, 535131 1862802))	810	264	343.11999999999955	0
MultiLineString ((554445 1849815, 551115 1846485))	811	265	127.68000000000005	0
MultiLineString ((538794 1849815, 535464 1846485))	812	266	136.32000000000008	0
MultiLineString ((587079 1867464, 583749 1864134))	813	267	3204.090000000005	0
MultiLineString ((570429 1866465, 567099 1863135))	814	268	1973.3799999999992	0
MultiLineString ((587412 1850814, 584082 1847484))	815	269	1385.0199999999995	0
MultiLineString ((571428 1850481, 568098 1847151))	816	270	1044.269999999999	0
MultiLineString ((555111 1833831, 551781 1830501))	817	271	470.36999999999966	0
MultiLineString ((539460 1832832, 536130 1829502))	818	272	579.33	0
MultiLineString ((555111 1817514, 551781 1814184))	819	273	1450.959999999999	0
MultiLineString ((540126 1817514, 536796 1814184))	820	274	198.0999999999999	0
MultiLineString ((588078 1834830, 584748 1831500))	821	275	1335.309999999998	0
MultiLineString ((571761 1834497, 568431 1831167))	822	276	547.1499999999994	0
MultiLineString ((588078 1818846, 584748 1815516))	823	277	1442.349999999999	0
MultiLineString ((572094 1818180, 568764 1814850))	824	278	1129.7999999999995	0
MultiLineString ((619713 1836162, 616383 1832832))	825	279	1357.679999999999	0
MultiLineString ((604062 1835829, 600732 1832499))	826	280	677.3899999999994	0
MultiLineString ((620046 1819512, 616716 1816182))	827	281	358.79999999999995	0
MultiLineString ((604062 1818846, 600732 1815516))	828	282	200.74999999999983	0
MultiLineString ((556443 1801530, 553113 1798200))	829	283	2015.6799999999992	0
MultiLineString ((540459 1800864, 537129 1797534))	830	284	463.5299999999999	0
MultiLineString ((556776 1785879, 553446 1782549))	831	285	666.9799999999993	0
MultiLineString ((540459 1785213, 537129 1781883))	832	286	302.77	0
MultiLineString ((588411 1802862, 585081 1799532))	833	287	3515.1800000000017	0
MultiLineString ((572427 1801530, 569097 1798200))	834	288	5301.060000000002	0
MultiLineString ((589077 1786212, 585747 1782882))	835	289	1088.3199999999997	0
MultiLineString ((573093 1786212, 569763 1782882))	836	290	854.6799999999995	0
MultiLineString ((620379 1803861, 617049 1800531))	837	291	816.0299999999992	0
MultiLineString ((605061 1803195, 601731 1799865))	838	292	725.7799999999997	0
MultiLineString ((621045 1787544, 617715 1784214))	839	293	623.7999999999992	0
MultiLineString ((605061 1787211, 601731 1783881))	840	294	686.6499999999995	0
MultiLineString ((653013 1804194, 649683 1800864))	841	295	841.9399999999997	0
MultiLineString ((637029 1804194, 633699 1800864))	842	296	1250.2599999999993	0
MultiLineString ((654012 1788210, 650682 1784880))	843	297	914.2699999999995	0
MultiLineString ((637029 1788210, 633699 1784880))	844	298	503.64999999999947	0
MultiLineString ((549783 1762236, 546453 1758906))	845	299	916.0999999999996	0
MultiLineString ((581418 1763568, 578088 1760238))	846	300	408.6399999999997	0
MultiLineString ((614385 1763901, 611055 1760571))	847	301	517.52	0
MultiLineString ((647019 1764234, 643689 1760904))	848	302	245.97000000000014	0
MultiLineString ((678987 1764900, 675657 1761570))	849	303	1596.83	0
MultiLineString ((718281 1772226, 714951 1768896))	850	304	655.4299999999996	0
MultiLineString ((702630 1772559, 699300 1769229))	851	305	1378.3899999999992	0
MultiLineString ((718614 1756908, 715284 1753578))	852	306	212.45999999999995	0
MultiLineString ((702297 1756908, 698967 1753578))	853	307	339.76999999999975	0
MultiLineString ((731268 1765566, 727938 1762236))	854	308	334.2799999999999	0
MultiLineString ((550782 1730268, 547452 1726938))	855	309	934.6399999999998	0
MultiLineString ((582417 1731267, 579087 1727937))	856	310	101.96	0
MultiLineString ((615051 1732266, 611721 1728936))	857	311	105.75000000000001	0
MultiLineString ((647352 1733265, 644022 1729935))	858	312	517.3099999999997	0
MultiLineString ((679986 1733598, 676656 1730268))	859	313	223.82000000000008	0
MultiLineString ((711288 1733598, 707958 1730268))	860	314	498.8699999999998	0
MultiLineString ((731268 1734264, 727938 1730934))	861	315	85.96000000000001	0
MultiLineString ((551448 1697967, 548118 1694637))	862	316	747.15	0
MultiLineString ((583749 1698966, 580419 1695636))	863	317	181.85	0
MultiLineString ((451881 1855809, 448551 1852479))	864	318	1006.2899999999995	0
MultiLineString ((482517 1858806, 479187 1855476))	865	319	993.2199999999996	0
MultiLineString ((515151 1857141, 511821 1853811))	866	320	2892.8300000000045	0
MultiLineString ((452547 1822842, 449217 1819512))	867	321	391.8099999999999	0
MultiLineString ((484182 1825173, 480852 1821843))	868	322	563.9599999999998	0
MultiLineString ((516816 1824174, 513486 1820844))	869	323	150.39	0
MultiLineString ((453213 1790874, 449883 1787544))	870	324	202.41000000000003	0
MultiLineString ((485181 1791207, 481851 1787877))	871	325	104.28000000000003	0
MultiLineString ((517482 1792206, 514152 1788876))	872	326	123.60000000000002	0
MultiLineString ((453879 1758906, 450549 1755576))	873	327	61.67999999999999	0
MultiLineString ((485514 1758906, 482184 1755576))	874	328	565.55	0
MultiLineString ((517149 1761237, 513819 1757907))	875	329	664.7099999999999	0
MultiLineString ((455877 1726938, 452547 1723608))	876	330	240.89	0
MultiLineString ((487512 1724940, 484182 1721610))	877	331	1431.8999999999999	0
MultiLineString ((518481 1729935, 515151 1726605))	878	332	893.2599999999995	0
MultiLineString ((455544 1693305, 452214 1689975))	879	333	81.21000000000002	0
MultiLineString ((487512 1693638, 484182 1690308))	880	334	176.11999999999995	0
MultiLineString ((519480 1695969, 516150 1692639))	881	335	572.1199999999995	0
MultiLineString ((455544 1661004, 452214 1657674))	882	336	57.24999999999999	0
MultiLineString ((487179 1661670, 483849 1658340))	883	337	72.06000000000004	0
MultiLineString ((520146 1662669, 516816 1659339))	884	338	332.97999999999985	0
MultiLineString ((616050 1698300, 612720 1694970))	885	339	108.84	0
MultiLineString ((650016 1698300, 646686 1694970))	886	340	595.9900000000004	0
MultiLineString ((681318 1698300, 677988 1694970))	887	341	90.25999999999999	0
MultiLineString ((717282 1699965, 713952 1696635))	888	342	283.7000000000001	0
MultiLineString ((552447 1663668, 549117 1660338))	889	343	134.72000000000003	0
MultiLineString ((584415 1664334, 581085 1661004))	890	344	143.50999999999996	0
MultiLineString ((616050 1651347, 612720 1648017))	891	345	559.0899999999999	0
MultiLineString ((640026 1668996, 636696 1665666))	892	346	2350.0500000000006	0
MultiLineString ((681984 1666665, 678654 1663335))	893	347	336.22	0
MultiLineString ((717948 1668330, 714618 1665000))	894	348	373.53000000000003	0
MultiLineString ((549783 1624707, 546453 1621377))	895	349	147.2	0
MultiLineString ((584082 1626705, 580752 1623375))	896	350	220.10999999999996	0
MultiLineString ((641025 1645686, 637695 1642356))	897	351	1808.7899999999993	0
MultiLineString ((664002 1637694, 660672 1634364))	898	352	635.1600000000001	0
MultiLineString ((625707 1620045, 622377 1616715))	899	353	308.98999999999995	0
MultiLineString ((683649 1621377, 680319 1618047))	900	354	244.47	0
MultiLineString ((718614 1629702, 715284 1626372))	901	355	214.17000000000002	0
